row_id,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_optmag,st_optband,st_teff,st_tefferr1,st_tefferr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2
3138,MOA 2010-BLG-353L b,Microlensing,1,1474.648182,570.9922727,-427.7195455,18h05m12.94s,271.303917,-27d17m35.6s,-27.293233,6430,1090,-1150,10.72914286,Kepler-band,5863.636364,150,-38.29904762,0.18,0.32,-0.11,12.47555556,0.411111111,-0.562857143
3139,MOA 2010-BLG-477L b,Microlensing,1,1305.530909,499.6563636,-374.2927273,18h06m07.44s,271.531006,-31d27m16.1s,-31.454477,2300,600,-600,10.613,Kepler-band,5950,150,-34.63666667,0.67,0.33,-0.205,13.64111111,0.447222222,-0.58
3140,MOA 2011-BLG-028L b,Microlensing,1,1136.413636,428.3204545,-320.8659091,18h03m24.96s,270.854,-29d12m48.3s,-29.213417,7380,520,-620,10.49685714,Kepler-band,5712,129.8571429,-30.97428571,0.75,0.35,-0.3,14.80666667,0.483333333,-0.597142857
3141,MOA 2011-BLG-262L b,Microlensing,1,967.2963636,356.9845455,-267.4390909,18h00m23.48s,270.097833,-31d14m42.9s,-31.245258,7000,900,-1000,10.38071429,Kepler-band,5474,109.7142857,-27.31190476,0.12,0.19,-0.06,15.97222222,0.519444444,-0.614285714
3142,MOA 2011-BLG-293L b,Microlensing,1,798.1790909,285.6486364,-214.0122727,17h55m39.35s,268.913958,-28d28m36.6s,-28.476847,7720,440,-440,10.26457143,Kepler-band,5236,89.57142857,-23.64952381,0.86,0.06,-0.06,17.13777778,0.555555556,-0.631428571
3143,MOA 2011-BLG-322L b,Microlensing,1,629.0618182,214.3127273,-160.5854545,18h04m53.60s,271.223333,-27d13m15.4s,-27.220944,7560,910,-910,10.14842857,Kepler-band,4998,69.42857143,-19.98714286,0.39,0.45,-0.19,18.30333333,0.591666667,-0.648571429
3144,MOA 2013-BLG-605L b,Microlensing,1,459.9445455,142.9768182,-107.1586364,17h58m42.85s,269.678542,-29d23m53.7s,-29.398239,6330,1055,-1405,10.03228571,Kepler-band,4760,49.28571429,-16.3247619,0.03,0.01,0,19.46888889,0.627777778,-0.665714286
3145,MOA-bin-1L b,Microlensing,1,290.8272727,71.64090909,-53.73181818,17h27m10.20s,261.7925,-29d47m38.3s,-29.793972,5100,1200,-1900,9.916142857,Kepler-band,4522,29.14285714,-12.66238095,0.75,0.33,-0.41,20.63444444,0.663888889,-0.682857143
3146,NGC 2682 Sand 364 b,Radial Velocity,1,121.71,0.305,-0.305,08h49m56.82s,132.48676,+11d41m32.9s,11.692484,4520,1133.333333,-1766.666667,9.8,V (Johnson),4284,9,-9,1.35,0.05,-0.05,21.8,0.7,-0.7
3147,NGC 2682 YBP 1194 b,Radial Velocity,1,6.959,0.001,-0.001,08h51m00.81s,132.753364,+11d48m52.8s,11.814655,3940,1066.666667,-1633.333333,14.6,V (Johnson),5780,27,-27,1.01,0.02,-0.02,21.11866667,0.679666667,-0.682941176
3148,NGC 2682 YBP 1514 b,Radial Velocity,1,5.118,0.001,-0.001,08h51m00.77s,132.753193,+11d53m11.5s,11.88653,3360,1000,-1500,14.77,V (Johnson),5725,45,-45,0.96,0.01,-0.01,20.43733333,0.659333333,-0.665882353
3149,NGC 2682 YBP 401 b,Radial Velocity,1,4.087,0.007,-0.007,08h51m19.05s,132.82936,+11d40m15.7s,11.67102,2780,933.3333333,-1366.666667,13.7,V (Johnson),6165,64,-64,1.14,0.02,-0.02,19.756,0.639,-0.648823529
3150,NGC 4349 127 b,Radial Velocity,1,677.8,6.2,-6.2,12h24m35.47s,186.147811,-61d49m12.0s,-61.820004,2200,866.6666667,-1233.333333,10.88,V (Johnson),31582.5,65.33333333,-64.35483871,3.9,0.3,-0.3,19.07466667,0.618666667,-0.631764706
3151,NN Ser c,Eclipse Timing Variations,2,5573.55,102.2,-102.2,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500,800,-1100,11.563,V (Johnson),57000,66.66666667,-64.70967742,0.54,0.2425,-0.2475,18.39333333,0.598333333,-0.614705882
3152,NN Ser d,Eclipse Timing Variations,2,2883.5,182.5,-182.5,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500,733.3333333,-966.6666667,12.246,V (Johnson),57000,68,-65.06451613,0.54,0.185,-0.195,17.712,0.578,-0.597647059
3153,NY Vir b,Eclipse Timing Variations,1,2985.7,65.7,-65.7,13h38m48.15s,204.700622,-02d01m49.1s,-2.030315,3150,666.6666667,-833.3333333,12.929,V (Johnson),54877.08333,69.33333333,-65.41935484,0.585,0.1275,-0.1425,17.03066667,0.557666667,-0.580588235
3154,OGLE 2003-BLG-235L b,Microlensing,1,3085.466667,1138.8,-408.8,18h05m16.35s,271.318125,-28d53m42.0s,-28.895,5800,600,-700,13.612,V (Johnson),52754.16667,70.66666667,-65.77419355,0.63,0.07,-0.09,16.34933333,0.537333333,-0.563529412
3155,OGLE 2005-BLG-169L b,Microlensing,1,3185.233333,2211.9,-751.9,18h06m05.32s,271.522167,-30d43m57.5s,-30.732639,4100,400,-400,14.295,V (Johnson),50631.25,72,-66.12903226,0.69,0.02,-0.02,15.668,0.517,-0.546470588
3156,OGLE 2005-BLG-390L b,Microlensing,1,3285,3285,-1095,17h54m19.19s,268.579958,-30d22m38.3s,-30.377306,6600,1000,-1000,14.978,V (Johnson),48508.33333,73.33333333,-66.48387097,0.22,0.21,-0.11,14.98666667,0.496666667,-0.529411765
3157,OGLE 2005-BLG-71L b,Microlensing,1,2536.75,1934.5,-821.25,17h50m09.77s,267.540708,-34d40m23.5s,-34.673194,3200,400,-400,15.661,V (Johnson),46385.41667,74.66666667,-66.83870968,0.46,0.04,-0.04,14.30533333,0.476333333,-0.512352941
3158,OGLE 2006-BLG-109L b,Microlensing,2,1788.5,584,-547.5,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510,110,-120,16.344,V (Johnson),44262.5,76,-67.19354839,0.51,0.05,-0.04,13.624,0.456,-0.495294118
3159,OGLE 2006-BLG-109L c,Microlensing,2,4927.5,3540.5,-1752,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510,110,-120,17.027,V (Johnson),42139.58333,77.33333333,-67.5483871,0.51,0.05,-0.04,12.94266667,0.435666667,-0.478235294
3160,OGLE 2007-BLG-368L b,Microlensing,1,4637.718348,3354.157895,-1659.789474,17h56m25.96s,269.108167,-32d14m14.7s,-32.237417,5900,900,-1400,17.71,V (Johnson),40016.66667,78.66666667,-67.90322581,0.64,0.21,-0.26,12.26133333,0.415333333,-0.461176471
3161,OGLE 2008-BLG-355L b,Microlensing,1,4347.936696,3167.81579,-1567.578947,17h59m08.81s,269.786708,-30d45m34.1s,-30.759472,6800,1100,-1100,17.559375,V (Johnson),37893.75,80,-68.25806452,0.37,0.3,-0.17,11.58,0.395,-0.444117647
3162,OGLE 2008-BLG-92L b,Microlensing,1,4058.155045,2981.473684,-1475.368421,17h47m29.42s,266.872583,-34d43m35.6s,-34.726556,8100,855,-855,17.40875,V (Johnson),35770.83333,81.33333333,-68.61290323,0.71,0.205,-0.14,10.89866667,0.374666667,-0.427058824
3163,OGLE 2011-BLG-251L b,Microlensing,1,3768.373393,2795.131579,-1383.157895,17h38m14.18s,264.559083,-27d08m10.1s,-27.136139,2570,610,-610,17.258125,V (Johnson),33647.91667,82.66666667,-68.96774194,0.26,0.11,-0.11,10.21733333,0.354333333,-0.41
3164,OGLE 2011-BLG-265L b,Microlensing,1,3478.591741,2608.789474,-1290.947369,17h57m47.72s,269.448833,-27d23m40.3s,-27.394528,4380,510,-450,17.1075,V (Johnson),31525,84,-69.32258065,0.21,0.07,-0.04,9.536,0.334,-0.392941176
3165,OGLE 2012-BLG-0563L b,Microlensing,1,3188.810089,2422.447369,-1198.736842,18h05m57.72s,271.4905,-27d42m43.2s,-27.712,1300,600,-800,16.956875,V (Johnson),29402.08333,85.33333333,-69.67741935,0.34,0.12,-0.2,8.854666667,0.313666667,-0.375882353
3166,OGLE 2012-BLG-0724L b,Microlensing,1,2899.028437,2236.105264,-1106.526316,17h55m52.39s,268.968292,-29d49m06.7s,-29.818528,6700,1100,-1200,16.80625,V (Johnson),27279.16667,86.66666667,-70.03225806,0.29,0.33,-0.16,8.173333333,0.293333333,-0.358823529
3167,OGLE 2012-BLG-26L b,Microlensing,2,2609.246785,2049.763158,-1014.31579,17h34m18.70s,263.577917,-27d08m33.9s,-27.14275,4019,380,-380,16.655625,V (Johnson),25156.25,88,-70.38709677,1.06,0.05,-0.05,7.492,0.273,-0.341764706
3168,OGLE 2012-BLG-26L c,Microlensing,2,2319.465134,1863.421053,-922.1052636,17h34m18.70s,263.577917,-27d08m33.9s,-27.14275,4019,380,-380,16.505,V (Johnson),23033.33333,89.33333333,-70.74193548,1.06,0.05,-0.05,6.810666667,0.252666667,-0.324705882
3169,OGLE 2012-BLG-358L b,Microlensing,1,2029.683482,1677.078948,-829.8947374,17h42m46.77s,265.694875,-24d15m39.6s,-24.261,1760,130,-130,16.354375,V (Johnson),20910.41667,90.66666667,-71.09677419,0.02,0,0,6.129333333,0.232333333,-0.307647059
3170,OGLE 2012-BLG-406L b,Microlensing,1,1739.90183,1490.736843,-737.6842111,17h53m18.17s,268.325708,-30d28m16.2s,-30.471167,4970,290,-290,16.20375,V (Johnson),18787.5,92,-71.4516129,0.44,0.07,-0.07,5.448,0.212,-0.290588235
3171,OGLE 2013-BLG-102L b,Microlensing,1,1450.120178,1304.394737,-645.4736848,17h52m07.08s,268.0295,-31d41m26.1s,-31.690583,3040,310,-310,16.053125,V (Johnson),16664.58333,93.33333333,-71.80645161,0.1,0.01,-0.01,4.766666667,0.191666667,-0.273529412
3172,OGLE 2013-BLG-341L B b,Microlensing,1,1160.338526,1118.052632,-553.2631586,17h52m07.49s,268.031208,-29d50m46.0s,-29.846111,1161,93,-93,15.9025,V (Johnson),14541.66667,94.66666667,-72.16129032,0.15,0.01,-0.01,4.085333333,0.171333333,-0.256470588
3173,OGLE 2014-BLG-124L b,Microlensing,1,870.5568744,931.7105271,-461.0526323,18h02m29.21s,270.621708,-28d23m46.5s,-28.39625,4100,590,-590,15.751875,V (Johnson),12418.75,96,-72.51612903,0.71,0.22,-0.22,3.404,0.151,-0.239411765
3174,OGLE 2015-BLG-0954L b,Microlensing,1,580.7752226,745.3684218,-368.8421061,18h00m44.24s,270.184333,-28d39m39.2s,-28.660889,600,400,-200,15.60125,V (Johnson),10295.83333,97.33333333,-72.87096774,0.33,0.12,-0.12,2.722666667,0.130666667,-0.222352941
3175,OGLE 2015-BLG-0966L b,Microlensing,1,290.9935707,559.0263166,-276.6315798,17h55m01.02s,268.75425,-29d02m49.6s,-29.047111,2500,375,-208.3333333,15.450625,V (Johnson),8172.916667,98.66666667,-73.22580645,0.38,0.04,-0.04,2.041333333,0.110333333,-0.205294118
3176,OGLE-TR-056 b,Transit,1,1.2119189,372.6842114,-184.4210535,17h56m35.51s,269.147958,-29d32m21.2s,-29.539222,2025,350,-216.6666667,15.3,V (Johnson),6050,100,-73.58064516,1.23,0.08,-0.046,1.36,0.09,-0.188235294
3177,OGLE-TR-10 b,Transit,1,3.101278,186.3421062,-92.21052726,17h51m28.25s,267.867708,-29d52m34.9s,-29.876361,1550,325,-225,14.93,V (Johnson),5950,130,-73.93548387,1.14,0.12,-0.052,1.17,0.13,-0.171176471
3178,OGLE-TR-111 b,Transit,1,4.0144463,1.00E-06,-1.00E-06,10h53m17.91s,163.324625,-61d24m20.3s,-61.405639,1075,300,-233.3333333,15.55,V (Johnson),5040,80,-74.29032258,0.85,0.06,-0.058,0.83,0.04,-0.154117647
3179,OGLE-TR-113 b,Transit,1,1.4324752,4.00E-06,-4.00E-06,10h52m24.40s,163.101667,-61d26m48.5s,-61.446806,600,275,-241.6666667,14.42,V (Johnson),4790,75,-74.64516129,0.78,0.02,-0.064,0.77,0.02,-0.137058824
3180,OGLE-TR-132 b,Transit,1,1.689868,7.00E-06,-7.00E-06,10h50m34.72s,162.644667,-61d57m25.9s,-61.957194,2500,250,-250,15.72,V (Johnson),6210,75,-75,1.3,0.07,-0.07,1.32,0.17,-0.12
3181,OGLE-TR-182 b,Transit,1,3.9791,1.00E-05,-1.00E-05,11h09m18.71s,167.327963,-61d05m42.9s,-61.095257,1906.25,193.75,-193.75,15.3196,V (Johnson),5924,64,-100,1.14,0.05,-0.055,1.14,0.23,-0.104
3182,OGLE-TR-211 b,Transit,1,3.67724,3.00E-05,-3.00E-05,10h40m14.39s,160.059951,-62d27m20.2s,-62.455601,1312.5,137.5,-137.5,14.9192,V (Johnson),6325,91,-125,1.33,0.05,-0.04,1.64,0.21,-0.088
3183,OGLE2-TR-L9 b,Transit,1,2.4855335,7.00E-07,-7.00E-07,11h07m55.18s,166.979921,-61d08m46.5s,-61.146263,718.75,81.25,-81.25,14.5188,V (Johnson),6933,58,-150,1.52,0.08,-0.025,1.53,0.04,-0.072
3184,Oph 11 b,Imaging,1,7300000,3650000,-3650000,16h22m25.21s,245.605058,-24d05m13.9s,-24.087208,125,25,-25,14.1184,V (Johnson),2375,175,-175,0.02,0,-0.01,1.63,0.04,-0.056
3185,PH1 b,Transit,1,138.317,0.04,-0.027,19h52m51.63s,298.215108,+39d57m18.4s,39.955104,1000,216.6666667,-216.6666667,13.718,Kepler-band,6407,150,-150,1.53,0.09,-0.09,1.73,0.04,-0.04
3186,PH2 b,Transit,1,282.5255,0.001,-0.001,19h19m03.26s,289.76359,+51d57m45.4s,51.962601,1100,408.3333333,-408.3333333,12.62,Kepler-band,5629,42,-45,0.94,0.02,-0.02,1,0.05,-0.05
3187,POTS-1 b,Transit,1,3.1606296,1.57E-06,-1.57E-06,13h34m26.13s,203.608877,-66d34m52.0s,-66.581116,1200,600,-600,17.94,V (Johnson),4400,200,-200,0.69,0.05,-0.05,0.59,0.02,-0.03
3188,PSR B1257+12 b,Pulsar Timing,3,25.262,0.003,-0.003,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600,100,-100,16.70333333,V (Johnson),4420,175,-175.7142857,0.855,0.046666667,-0.044285714,0.48,0.036666667,-0.027142857
3189,PSR B1257+12 c,Pulsar Timing,3,66.5419,0.0001,-0.0001,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600,100,-100,15.46666667,V (Johnson),4440,150,-151.4285714,1.02,0.043333333,-0.038571429,0.37,0.053333333,-0.024285714
3190,PSR B1257+12 d,Pulsar Timing,3,98.2114,0.0002,-0.0002,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600,100,-100,14.23,V (Johnson),4460,125,-127.1428571,1.185,0.04,-0.032857143,0.26,0.07,-0.021428571
3191,PSR B1620-26 b,Pulsar Timing,1,49.15105315,0.0001,-0.0001,16h23m38.22s,245.909262,-26d31m53.7s,-26.531594,900,200,-200,12.99333333,V (Johnson),4480,100,-102.8571429,1.35,0.036666667,-0.027142857,0.15,0.086666667,-0.018571429
3192,PSR J1719-1438 b,Pulsar Timing,1,0.09070629,0,0,17h19m10.07s,259.791971,-14d38m01.0s,-14.6336,1200,300,-300,11.75666667,V (Johnson),4500,75,-78.57142857,1.4,0.033333333,-0.021428571,0.04,0.103333333,-0.015714286
3193,Pr0201 b,Radial Velocity,1,4.4264,0.007,-0.007,08h41m43.82s,130.432596,+20d13m36.8s,20.226891,1020,251.6666667,-251.6666667,10.52,V (Johnson),6174,50,-54.28571429,1.23,0.03,-0.015714286,1.17,0.12,-0.012857143
3194,Pr0211 b,Radial Velocity,2,2.1461,3.00E-05,-3.00E-05,08h42m11.49s,130.547882,+19d16m37.4s,19.277044,840,203.3333333,-203.3333333,12.06,V (Johnson),5300,30,-30,0.94,0.01,-0.01,0.83,0.01,-0.01
3195,Pr0211 c,Radial Velocity,2,4850,4560,-1750,08h42m11.49s,130.547882,+19d16m37.4s,19.277044,660,155,-155,12.06,V (Johnson),5300,30,-30,0.94,0.01,-0.01,0.83,0.01,-0.01
3196,Qatar-1 b,Transit,1,1.42002406,2.10E-07,-2.10E-07,20h13m31.60s,303.381672,+65d09m43.3s,65.162041,480,106.6666667,-106.6666667,12.843,V (Johnson),4972.5,40,-40,0.8,0.07,-0.04,0.78,0.03,-0.01
3197,Qatar-2 b,Transit,1,1.33711647,2.60E-07,-2.60E-07,13h50m37.41s,207.655866,-06d48m14.5s,-6.804028,300,58.33333333,-58.33333333,13.3,V (Johnson),4645,50,-50,0.74,0.02,-0.02,0.78,0.01,-0.01
3198,ROXs 12 b,Imaging,1,1448.724744,12.16666684,-12.16666684,16h26m27.75s,246.615609,-25d27m24.7s,-25.456865,120,10,-10,15.595,V (Johnson),3850,100,-70,0.87,0.08,-0.08,0.891666667,0.00875,-0.00875
3199,ROXs 42 B b,Imaging,1,2896.112372,24.33333342,-24.33333342,16h31m15.02s,247.812567,-24d32m43.7s,-24.545471,135,6.73,-6.733333333,13.63666667,V (Johnson),3664.285714,93.57142857,-67.85714286,1,0.07,-0.07,1.003333333,0.0075,-0.0075
3200,RR Cae b,Eclipse Timing Variations,1,4343.5,36.5,-36.5,04h21m05.56s,65.273181,-48d39m07.1s,-48.651976,73.215,3.46,-3.466666667,11.67833333,V (Johnson),3478.571429,87.14285714,-65.71428571,0.44,0.06,-0.06,1.115,0.00625,-0.00625
3201,Ross 458 c,Imaging,1,2896.265333,29.2000038,-29.2000038,13h00m46.58s,195.194092,+12d22m32.6s,12.375724,11.43,0.19,-0.2,9.72,V (Johnson),3292.857143,80.71428571,-63.57142857,0.66,0.05,-0.05,1.226666667,0.005,-0.005
3202,SR 12 AB c,Imaging,1,1449.030667,21.9000076,-21.9000076,16h27m19.51s,246.8313,-24d41m40.4s,-24.694553,4255.715,0.2425,-0.25,13.265,V (Johnson),3107.142857,74.28571429,-61.42857143,0.88,0.04,-0.04,1.338333333,0.00375,-0.00375
3203,SWEEPS-11 b,Transit,1,1.796,14.6000114,-14.6000114,17h59m02.00s,269.758333,-29d11m53.5s,-29.198194,8500,0.295,-0.3,19.83,V (Johnson),2921.428571,67.85714286,-59.28571429,1.1,0.03,-0.03,1.45,0.0025,-0.0025
3204,SWEEPS-4 b,Transit,1,4.2,7.3000152,-7.3000152,17h58m53.92s,269.724667,-29d11m20.6s,-29.189056,8500,0.3475,-0.35,18.8,V (Johnson),2735.714286,61.42857143,-57.14285714,1.24,0.02,-0.02,1.18,0.00125,-0.00125
3205,TRAPPIST-1 b,Transit,3,1.510848,1.90E-05,-1.90E-05,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,0.4,-0.4,18.8,V (Johnson),2550,55,-55,0.08,0.01,-0.01,0.12,0,0
3206,TRAPPIST-1 c,Transit,3,2.421848,2.80E-05,-2.80E-05,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,0.4,-0.4,18.8,V (Johnson),2550,55,-55,0.08,0.01,-0.01,0.12,0,0
3207,TRAPPIST-1 d,Transit,3,18.202,0.210014,-0.210014,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,0.4,-0.4,18.8,V (Johnson),2550,55,-55,0.08,0.01,-0.01,0.12,0,0
3208,TYC 1422-614-1 b,Radial Velocity,2,198.4,0.42,-0.42,10h17m06.67s,154.277798,+19d33m30.5s,19.558472,759,181,-181,10.21,V (Johnson),4806,45,-45,1.15,0.18,-0.18,6.85,1.38,-1.38
3209,TYC 1422-614-1 c,Radial Velocity,2,559.3,1.2,-1.2,10h17m06.67s,154.277798,+19d33m30.5s,19.558472,759,181,-181,10.21,V (Johnson),4806,45,-45,1.15,0.18,-0.18,6.85,1.38,-1.38
3210,TYC 3667-1280-1 b,Radial Velocity,1,26.468,0.005,-0.005,00h51m32.96s,12.887344,+58d25m34.2s,58.426167,481,37,-37,9.86,V (Johnson),5130,24,-24,1.87,0.17,-0.17,6.26,0.86,-0.86
3211,TrES-1 b,Transit,1,3.030065,0.002500045,-0.002500045,19h04m09.85s,286.041062,+36d37m57.5s,36.632629,150,24,-24,11.76,V (Johnson),5230,50,-50,0.88,0.04,-0.04,0.81,0.02,-0.02
3212,TrES-2 b,Transit,1,2.47061317,9.00E-08,-9.00E-08,19h07m14.03s,286.808473,+49d18m59.0s,49.316402,213,11,-11,11.411,V (Johnson),5850,50,-50,0.98,0.06,-0.06,1,0.04,-0.03
3213,TrES-3 b,Transit,1,1.30618581,2.80E-07,-2.80E-07,17h52m07.02s,268.029265,+37d32m46.2s,37.546154,228,12,-12,12.402,V (Johnson),5650,75,-57.5,0.93,0.05,-0.055,0.83,0.02,-0.055
3214,TrES-4 b,Transit,1,3.55392771,4.70E-07,-4.70E-07,17h53m13.04s,268.304354,+37d12m42.7s,37.211849,492,39,-39,11.592,V (Johnson),6295,65,-65,1.45,0.05,-0.05,1.81,0.08,-0.08
3215,TrES-5 b,Transit,1,1.48224686,6.14E-06,-6.14E-06,20h20m53.24s,305.221841,+59d26m55.6s,59.448788,360,11,-11,13.718,V (Johnson),5171,36,-36,0.9,0.03,-0.03,0.87,0.01,-0.01
3216,USco CTIO 108 b,Imaging,1,2920.741123,547.5000031,-547.5000031,16h05m54.08s,241.47532,-18d18m44.4s,-18.312332,620,53.25,-53.25,13.931,V (Johnson),2700,100,-100,0.06,0.02,-0.02,0.71,0.015,-0.015
3217,UZ For b,Eclipse Timing Variations,2,5840,1095,-1095,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395,880,95.5,-95.5,14.144,V (Johnson),11566.66667,233.3333333,-233.3333333,0.7,0.03,-0.03,0.55,0.02,-0.02
3218,UZ For c,Eclipse Timing Variations,2,1916.25,91.25,-91.25,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395,1140,137.75,-137.75,14.357,V (Johnson),20433.33333,366.6666667,-366.6666667,0.7,0.04,-0.04,0.39,0.025,-0.025
3219,V0391 Peg b,Pulsation Timing Variations,1,1170,44,-44,22h04m12.11s,331.05044,+26d25m07.9s,26.41886,1400,180,-180,14.57,V (Johnson),29300,500,-500,0.5,0.05,-0.05,0.23,0.03,-0.03
3220,V830 Tau b,Radial Velocity,1,4.93,0.05,-0.05,04h33m10.03s,68.291803,+24d33m43.4s,24.56205,131,3,-3,16.1645,V (Johnson),4250,50,-50,1,0.05,-0.05,2,0.2,-0.2
3221,VHS J125601.92-125723.9 b,Imaging,1,3.7249727,0.02500025,-0.02500025,12h56m02.15s,194.008964,-12d57m21.7s,-12.956031,12.7,1,-1,17.759,V (Johnson),2620,140,-140,0.07,0.02,-0.01,1.735,0.11,-0.115
3222,WASP-1 b,Transit,1,2.5199454,5.00E-07,-5.00E-07,00h20m40.07s,5.166978,+31d59m24.0s,31.98999,408,27,-27,11.79,V (Johnson),3647.5,120,-133.3333333,1.24,0.05,-0.07,1.47,0.02,-0.03
3223,WASP-10 b,Transit,1,3.0927616,1.12E-05,-1.12E-05,23h15m58.30s,348.992912,+31d27m46.3s,31.462852,90,20,-20,12.7,V (Johnson),4675,100,-126.6666667,0.75,0.04,-0.085,0.7,0.01,-0.033333333
3224,WASP-100 b,Transit,1,2.849375,8.00E-06,-8.00E-06,04h35m50.33s,68.959728,-64d01m37.3s,-64.027039,216.6666667,25,-25,12.5,V (Johnson),6900,120,-120,1.57,0.1,-0.1,0.995,0.025,-0.036666667
3225,WASP-101 b,Transit,1,3.585722,4.00E-06,-4.00E-06,06h33m24.26s,98.351102,-23d29m10.4s,-23.48621,343.3333333,30,-30,12.3,V (Johnson),6400,110,-110,1.34,0.07,-0.07,1.29,0.04,-0.04
3226,WASP-103 b,Transit,1,0.925542,1.90E-05,-1.90E-05,16h37m15.57s,249.314868,+07d11m00.1s,7.183352,470,35,-35,12.1,V (Johnson),6110,160,-160,1.22,0.04,-0.04,1.44,0.05,-0.03
3227,WASP-104 b,Transit,1,1.7554137,1.80E-06,-3.60E-06,10h42m24.58s,160.602432,+07d26m06.1s,7.435026,143,10,-10,11.12,V (Johnson),5475,127,-127,1.08,0.05,-0.05,0.96,0.03,-0.03
3228,WASP-106 b,Transit,1,9.289715,1.00E-05,-1.00E-05,11h05m43.14s,166.429747,-05d04m45.9s,-5.079412,283,21,-21,11.21,V (Johnson),6055,136,-136,1.19,0.05,-0.05,1.39,0.05,-0.03
3229,WASP-11 b,Transit,1,3.7224747,6.50E-06,-6.50E-06,03h09m28.55s,47.368964,+30d40m24.9s,30.673594,121.7,4.2,-4.2,11.6,V (Johnson),4980,60,-138,0.83,0.03,-0.06,0.79,0.02,-0.075
3230,WASP-113 b,Transit,1,4.54216875,4.20E-06,-4.20E-06,14h59m29.47s,224.872776,+46d57m36.4s,46.960117,360,70,-70,11.771,V (Johnson),5890,140,-140,1.32,0.07,-0.07,1.61,0.09,-0.12
3231,WASP-114 b,Transit,1,1.5487743,1.20E-06,-9.10E-07,21h50m39.46s,327.664437,+10d27m48.5s,10.463482,460,80,-80,12.743,V (Johnson),5940,140,-140,1.29,0.05,-0.05,1.43,0.06,-0.06
3232,WASP-117 b,Transit,1,10.02165,0.00055,-0.00055,02h27m06.10s,36.775432,-50d17m04.3s,-50.284519,396.5,54.5,-54.5,10.15,V (Johnson),6038,88,-88,1.13,0.03,-0.03,1.17,0.07,-0.06
3233,WASP-119 b,Transit,1,2.49979,1.00E-05,-1.00E-05,03h43m44.03s,55.933441,-65d11m37.9s,-65.193855,333,29,-29,12.2,V (Johnson),5650,100,-100,1.02,0.06,-0.06,1.2,0.1,-0.1
3234,WASP-12 b,Transit,1,1.091423,3.00E-06,-3.00E-06,06h30m32.79s,97.63664,+29d40m20.2s,29.672291,385,25,-25,11.69,V (Johnson),6300,200,-110,1.35,0.14,-0.06,1.57,0.07,-0.105
3235,WASP-120 b,Transit,1,3.6112706,4.30E-06,-4.30E-06,04h10m27.85s,62.616051,-45d53m53.6s,-45.89822,437,21,-21,11,V (Johnson),6450,120,-120,1.39,0.06,-0.06,1.87,0.11,-0.11
3236,WASP-121 b,Transit,1,1.2749255,2.00E-07,-2.50E-07,07h10m24.07s,107.600275,-39d05m50.6s,-39.097393,270,90,-90,10.44,V (Johnson),6459,140,-140,1.35,0.08,-0.08,1.46,0.03,-0.03
3237,WASP-123 b,Transit,1,2.9776412,2.30E-06,-2.30E-06,19h17m54.88s,289.478676,-32d51m40.1s,-32.86113,214,11,-11,11.1,V (Johnson),5740,130,-130,1.17,0.06,-0.06,1.28,0.05,-0.05
3238,WASP-124 b,Transit,1,3.37265,1.00E-06,-1.00E-06,22h10m51.44s,332.714323,-30d44m58.8s,-30.749672,433,11,-11,12.7,V (Johnson),6050,100,-100,1.07,0.05,-0.05,1.02,0.02,-0.02
3239,WASP-126 b,Transit,1,3.2888,1.00E-05,-1.00E-05,04h13m29.73s,63.373865,-69d13m36.5s,-69.226807,234,15,-15,10.8,V (Johnson),5800,100,-100,1.12,0.06,-0.06,1.27,0.1,-0.05
3240,WASP-129 b,Transit,1,5.748145,4.00E-06,-4.00E-06,11h45m11.75s,176.298965,-42d03m50.1s,-42.063927,246,7,-7,12.3,V (Johnson),5900,100,-100,1,0.03,-0.03,0.9,0.02,-0.02
3241,WASP-13 b,Transit,1,4.353011,1.30E-05,-1.30E-05,09h20m24.71s,140.102976,+33d52m56.8s,33.882439,155,18,-18,10.42,V (Johnson),5826,100,-100,1.09,0.05,-0.055,1.56,0.04,-0.035
3242,WASP-133 b,Transit,1,2.176423,1.00E-06,-1.00E-06,20h58m18.09s,314.575373,-35d47m47.6s,-35.796555,547,21,-21,12.9,V (Johnson),5700,100,-100,1.16,0.08,-0.08,1.44,0.05,-0.05
