row_id,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_optmag,st_optband,st_teff,st_tefferr1,st_tefferr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2
1517,Kepler-152,b,Transit,2,2.48E-06,2.30E-05,-2.30E-05,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,0.09189235,77.49333333,-55.00333333,0.696373057,Kepler-band,5088,100,-100,0.221649485,0.05,-0.053333333,0.72,0.04,-0.04
1518,Kepler-152,c,Transit,2,1.21E-05,0.000309,-0.000309,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,0.083183179,52.29666667,-41.23666667,0.696373057,Kepler-band,5088,100,-100,0.206185567,0.04,-0.046666667,0.72,0.04,-0.04
1519,Kepler-1520,b,Transit,1,7.71E-08,1.60E-07,-1.60E-07,19h23m51.89s,290.966214,+51d30m17.0s,51.504723,0.074474007,27.1,-27.47,0.769015544,Kepler-band,4677,82.29,-71.28,0.190721649,0.03,-0.04,0.71,0.03,-0.03
1520,Kepler-1521,b,Transit,1,6.45E-06,7.92E-05,-7.92E-05,19h30m45.67s,292.690301,+37d50m06.0s,37.835001,0.026338182,7.99,-8.08,0.622279793,Kepler-band,5042,73.64,-58.14,0.203608247,0.03,-0.04,0.76,0.02,-0.03
1521,Kepler-1522,b,Transit,1,2.41E-07,2.72E-06,-2.72E-06,19h19m22.37s,289.843226,+52d04m12.6s,52.07016,0.080829348,92.63,-56.4,0.69253886,Kepler-band,5706,131.97,-100.71,0.242268041,0.06,-0.06,0.93,0.12,-0.07
1522,Kepler-1523,b,Transit,1,1.16E-07,1.16E-06,-1.16E-06,19h44m12.97s,296.054062,+45d49m37.4s,45.827049,0.107663012,157.55,-91.5,0.725906736,Kepler-band,5708,150,-158.59,0.244845361,0.07,-0.06,0.96,0.16,-0.09
1523,Kepler-1524,b,Transit,1,9.71E-06,0.0001723,-0.0001723,19h35m32.50s,293.885398,+39d31m11.3s,39.519818,0.059174112,208,-82.31,0.615025907,Kepler-band,6179,148.99,-210.53,0.296391753,0.18,-0.1,1.25,0.52,-0.19
1524,Kepler-1525,b,Transit,1,3.19E-07,5.28E-06,-5.28E-06,19h22m14.28s,290.559517,+49d56m34.9s,49.943016,0.046228046,21.92,-17.81,0.615906736,Kepler-band,5748,70.33,-66.29,0.270618557,0.03,-0.03,1.04,0.06,-0.04
1525,Kepler-1526,b,Transit,1,5.23E-07,7.40E-06,-7.40E-06,19h00m28.73s,285.119706,+38d51m59.1s,38.866428,0.067412517,25.39,-29.72,0.766632124,Kepler-band,4601,88.57,-73.91,0.182989691,0.03,-0.04,0.69,0.03,-0.03
1526,Kepler-1527,b,Transit,1,2.19E-05,0.001742,-0.001742,19h49m39.46s,297.414414,+46d03m38.9s,46.060818,0.183220958,607.88,-244.66,0.739896373,Kepler-band,6224,111.75,-166.75,0.306701031,0.17,-0.1,1.32,0.52,-0.2
1527,Kepler-1528,b,Transit,1,2.33E-07,7.70E-06,-7.70E-06,19h09m36.71s,287.402943,+46d34m26.3s,46.573986,0.107427629,153.44,-82.9,0.707046632,Kepler-band,5857,88.96,-92.52,0.260309278,0.06,-0.06,1.03,0.17,-0.09
1528,Kepler-1529,b,Transit,1,7.19E-07,1.28E-05,-1.28E-05,19h19m28.97s,289.870716,+41d02m26.6s,41.040728,0.080005508,34.35,-37.66,0.751917098,Kepler-band,5048,65.08,-97.92,0.203608247,0.04,-0.04,0.77,0.03,-0.04
1529,Kepler-153,b,Transit,2,2.57E-06,3.90E-05,-3.90E-05,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,0.074866312,42.39666667,-36.08333333,0.69492228,Kepler-band,5404,200,-200,0.213058419,0.04,-0.04,0.89,0.54,-0.54
1530,Kepler-153,c,Transit,2,6.41E-06,0.000215,-0.000215,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,0.069727117,50.44333333,-34.50666667,0.69492228,Kepler-band,5404,200,-200,0.222508591,0.04,-0.04,0.89,0.54,-0.54
1531,Kepler-1530,b,Transit,2,3.42E-07,0.0001715,-0.0001715,19h12m39.00s,288.162502,+48d09m54.6s,48.165154,0.064587921,58.49,-32.93,0.682694301,Kepler-band,5477,62.89,-65.13,0.231958763,0.04,-0.04,0.88,0.09,-0.05
1532,Kepler-1530,c,Transit,2,7.17E-07,0.0006331,-0.0006331,19h12m39.00s,288.162502,+48d09m54.6s,48.165154,0.064587921,58.49,-32.93,0.682694301,Kepler-band,5477,62.89,-65.13,0.231958763,0.04,-0.04,0.88,0.09,-0.05
1533,Kepler-1531,b,Transit,1,1.44E-07,2.59E-06,-2.59E-06,19h00m35.18s,285.146577,+39d22m14.9s,39.370798,0.078475518,284.38,-114.87,0.639585492,Kepler-band,6260,161.61,-182.91,0.293814433,0.2,-0.12,1.27,0.55,-0.21
1534,Kepler-1532,b,Transit,1,1.37E-07,2.16E-06,-2.16E-06,19h47m36.68s,296.902813,+41d11m53.5s,41.198191,0.09660001,109.1,-67.11,0.72357513,Kepler-band,5559,129.54,-75.54,0.229381443,0.06,-0.06,0.88,0.11,-0.07
1535,Kepler-1533,b,Transit,1,4.23E-05,0.002415,-0.002415,19h43m54.13s,295.975556,+44d42m48.4s,44.713445,0.099895372,355.97,-171.63,0.640673575,Kepler-band,6431,243.97,-226.69,0.332474227,0.22,-0.15,1.51,0.65,-0.3
1536,Kepler-1534,b,Transit,1,7.71E-07,2.93E-05,-2.93E-05,19h29m34.89s,292.395391,+43d52m08.7s,43.869072,0.129906706,122.19,-78.71,0.76761658,Kepler-band,5442,130.03,-110.47,0.226804124,0.05,-0.05,0.86,0.09,-0.06
1537,Kepler-1535,b,Transit,1,1.90E-05,0.001214,-0.001214,19h06m27.29s,286.613698,+38d53m31.1s,38.891969,0.103073043,80.45,-64.46,0.692124352,Kepler-band,6021,94.56,-92.04,0.273195876,0.04,-0.04,1.11,0.1,-0.08
1538,Kepler-1536,b,Transit,1,5.00E-05,0.00582,-0.00582,19h26m20.44s,291.585187,+45d42m56.8s,45.71579,0.046816504,20.15,-25.27,0.742901554,Kepler-band,4434,69.95,-76.77,0.177835052,0.04,-0.05,0.67,0.03,-0.04
1539,Kepler-1537,b,Transit,1,1.85E-07,2.33E-06,-2.33E-06,19h37m32.50s,294.385398,+43d49m31.7s,43.82547,0.058821037,30.79,-30.12,0.709119171,Kepler-band,5079,106.9,-78.8,0.203608247,0.04,-0.05,0.77,0.04,-0.04
1540,Kepler-1538,b,Transit,1,2.40E-05,0.002807,-0.002807,18h53m22.97s,283.345714,+45d16m28.0s,45.274456,0.151561943,322,-121.25,0.745854922,Kepler-band,5837,68.83,-71.61,0.260309278,0.05,-0.06,1.03,0.26,-0.09
1541,Kepler-1539,b,Transit,1,1.82E-05,0.0008843,-0.0008843,18h56m52.66s,284.219433,+44d16m06.8s,44.268543,0.092363116,47.63,-45.67,0.749067358,Kepler-band,5176,55.53,-57.95,0.211340206,0.04,-0.04,0.8,0.05,-0.04
1542,Kepler-154,b,Transit,5,4.51E-06,0.000215,-0.000215,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,0.082045494,41.71166667,-40.265,0.709015544,Kepler-band,5690,108,-108,0.224226804,0.038333333,-0.04,1,0.19,-0.19
1543,Kepler-154,c,Transit,5,8.52E-06,0.000406,-0.000406,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,0.071727872,35.79333333,-34.86,0.709015544,Kepler-band,5690,108,-108,0.224226804,0.036666667,-0.04,1,0.19,-0.19
1544,Kepler-154,d,Transit,5,2.80E-06,2.57E-05,-2.57E-05,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,0.06141025,29.875,-29.455,0.709015544,Kepler-band,5690,108,-108,0.224226804,0.035,-0.04,1,0.19,-0.19
1545,Kepler-154,e,Transit,5,5.26E-07,1.23E-05,-1.23E-05,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,0.051092628,23.95666667,-24.05,0.709015544,Kepler-band,5690,108,-108,0.224226804,0.033333333,-0.04,1,0.19,-0.19
1546,Kepler-154,f,Transit,5,1.35E-06,7.79E-05,-7.79E-05,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,0.040775006,18.03833333,-18.645,0.709015544,Kepler-band,5690,108,-108,0.224226804,0.031666667,-0.04,1,0.19,-0.19
1547,Kepler-1540,b,Transit,1,1.72E-05,0.0004189,-0.0004189,18h53m22.68s,283.344497,+41d12m06.3s,41.201741,0.030457384,12.12,-13.24,0.685129534,Kepler-band,4540,69.37,-88.2,0.18556701,0.03,-0.04,0.69,0.03,-0.03
1548,Kepler-1541,b,Transit,1,1.14E-06,2.70E-05,-2.70E-05,18h55m08.88s,283.787004,+48d01m46.4s,48.029564,0.048346493,30.62,-25.13,0.671036269,Kepler-band,5282,75.06,-78.58,0.216494845,0.04,-0.04,0.81,0.06,-0.04
1549,Kepler-1542,b,Transit,4,5.29E-07,1.63E-05,-1.63E-05,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,0.039166556,45.17,-31.3,0.610829016,Kepler-band,5564,63.25,-63.29,0.237113402,0.03,-0.03,0.99,0.13,-0.09
1550,Kepler-1542,c,Transit,4,3.84E-07,1.47E-05,-1.47E-05,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,0.039166556,45.17,-31.3,0.610829016,Kepler-band,5564,63.25,-63.29,0.237113402,0.03,-0.03,0.99,0.13,-0.09
1551,Kepler-1542,d,Transit,4,8.08E-07,2.26E-05,-2.26E-05,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,0.039166556,45.17,-31.3,0.610829016,Kepler-band,5564,63.25,-63.29,0.237113402,0.03,-0.03,0.99,0.13,-0.09
1552,Kepler-1542,e,Transit,4,6.86E-07,2.41E-05,-2.41E-05,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,0.039166556,45.17,-31.3,0.610829016,Kepler-band,5564,63.25,-63.29,0.237113402,0.03,-0.03,0.99,0.13,-0.09
1553,Kepler-1543,b,Transit,1,9.42E-07,3.29E-05,-3.29E-05,19h48m29.83s,297.124312,+47d02m13.3s,47.037025,0.130730546,484.77,-206.54,0.654766839,Kepler-band,6561,148.25,-171.68,0.353092784,0.23,-0.14,1.65,0.74,-0.3
1554,Kepler-1544,b,Transit,1,2.31E-05,0.001271,-0.001271,19h49m08.40s,297.28499,+49d12m44.8s,49.212456,0.040696545,9.58,-10.02,0.684507772,Kepler-band,4886,73.93,-56.64,0.203608247,0.02,-0.03,0.74,0.02,-0.02
1555,Kepler-1545,b,Transit,1,2.24E-05,0.001383,-0.001383,19h55m35.70s,298.898763,+47d27m47.1s,47.463093,0.080593965,45.58,-43.69,0.734766839,Kepler-band,5201,136.42,-84.36,0.211340206,0.04,-0.05,0.8,0.05,-0.05
1556,Kepler-1546,b,Transit,1,2.67E-06,0.0001407,-0.0001407,19h50m20.15s,297.583942,+41d32m28.4s,41.541227,0.116607566,200.5,-111.52,0.754507772,Kepler-band,5623,325.49,-260.22,0.239690722,0.11,-0.07,0.93,0.17,-0.09
1557,Kepler-1547,b,Transit,1,8.25E-08,1.49E-06,-1.49E-06,18h55m03.38s,283.764074,+42d13m19.8s,42.222172,0.077887061,204.08,-83.13,0.652694301,Kepler-band,6078,94.46,-139.23,0.283505155,0.1,-0.08,1.18,0.36,-0.14
1558,Kepler-1548,b,Transit,1,1.71E-05,0.001524,-0.001524,19h09m53.10s,287.471233,+46d04m50.4s,46.080666,0.134967441,228.49,-90.89,0.746580311,Kepler-band,5706,63.43,-77.25,0.25,0.04,-0.05,0.97,0.19,-0.07
1559,Kepler-1549,b,Transit,1,2.94E-05,0.003111,-0.003111,19h04m12.58s,286.052426,+39d05m45.8s,39.096053,0.092833882,68.31,-49.5,0.742901554,Kepler-band,5324,103.58,-124.08,0.221649485,0.04,-0.05,0.84,0.07,-0.05
1560,Kepler-155,b,Transit,2,8.00E-07,8.00E-06,-8.00E-06,19h13m59.00s,288.495833,+51d04m55.0s,51.081947,0.108918388,140.82,-84.42666667,0.694715026,Kepler-band,4508,100,-100,0.144329897,0.06,-0.06,0.62,0.03,-0.03
1561,Kepler-155,c,Transit,2,7.20E-06,0.000236,-0.000236,19h13m59.00s,288.495833,+51d04m55.0s,51.081947,0.125002893,213.33,-119.3533333,0.694715026,Kepler-band,4508,100,-100,0.144329897,0.08,-0.07,0.62,0.03,-0.03
1562,Kepler-1550,b,Transit,1,3.09E-05,0.003846,-0.003846,19h11m03.49s,287.76456,+38d17m40.9s,38.294704,0.141087399,285.84,-154.28,0.727979275,Kepler-band,5991,161.09,-159.37,0.270618557,0.1,-0.08,1.11,0.26,-0.14
1563,Kepler-1551,b,Transit,1,3.34E-06,0.0002094,-0.0002094,19h43m08.52s,295.785514,+39d54m28.5s,39.907921,0.183220958,538.34,-239.75,0.741036269,Kepler-band,6136,242.35,-164.67,0.288659794,0.17,-0.09,1.22,0.42,-0.18
1564,Kepler-1552,b,Transit,1,2.53E-05,0.001546,-0.001546,19h26m42.44s,291.676831,+38d52m29.7s,38.874915,0.07235556,19.67,-19.66,0.724766839,Kepler-band,5202,85.4,-75.4,0.213917526,0.03,-0.04,0.78,0.02,-0.02
1565,Kepler-1553,b,Transit,1,5.69E-07,2.78E-05,-2.78E-05,19h27m40.60s,291.919159,+39d01m20.2s,39.022273,0.084242402,54.8,-48.07,0.730829016,Kepler-band,5288,98.79,-66.74,0.213917526,0.04,-0.05,0.81,0.06,-0.05
1566,Kepler-1554,b,Transit,1,2.71E-05,0.002456,-0.002456,19h06m18.28s,286.576164,+41d44m29.3s,41.741473,0.115195268,81.12,-75.47,0.770310881,Kepler-band,5297,102.5,-97.44,0.211340206,0.05,-0.06,0.81,0.06,-0.06
1567,Kepler-1555,b,Transit,1,1.10E-06,8.12E-05,-8.12E-05,19h10m32.51s,287.635473,+45d42m57.8s,45.716061,0.16227187,390.99,-145.03,0.751450777,Kepler-band,5866,71.46,-82.62,0.262886598,0.06,-0.06,1.06,0.3,-0.1
1568,Kepler-1556,b,Transit,1,1.20E-06,4.03E-05,-4.03E-05,19h13m35.28s,288.397002,+40d12m47.5s,40.2132,0.124375205,212.39,-81.53,0.745958549,Kepler-band,5608,69.12,-91.9,0.244845361,0.05,-0.05,0.95,0.19,-0.07
1569,Kepler-1557,b,Transit,1,5.00E-07,2.17E-05,-2.17E-05,19h35m31.54s,293.881413,+46d50m20.0s,46.838879,0.179925595,496.29,-217.9,0.750310881,Kepler-band,6099,112,-191.52,0.280927835,0.14,-0.1,1.17,0.38,-0.15
1570,Kepler-1558,b,Transit,1,4.68E-07,1.61E-05,-1.61E-05,19h07m16.65s,286.819367,+46d54m42.1s,46.911694,0.039990396,18.28,-17.2,0.662279793,Kepler-band,5101,59.21,-59.69,0.208762887,0.04,-0.04,0.79,0.04,-0.04
1571,Kepler-1559,b,Transit,1,1.21E-07,3.79E-06,-3.79E-06,19h29m08.78s,292.28658,+42d04m20.8s,42.072456,0.067883283,45.85,-36.2,0.707253886,Kepler-band,5316,98.57,-97.87,0.216494845,0.04,-0.05,0.82,0.06,-0.05
1572,Kepler-156,b,Transit,2,6.69E-07,8.00E-06,-8.00E-06,19h21m11.16s,290.296515,+37d44m58.2s,37.74949,0.065882527,65.10333333,-42.48333333,0.690259067,Kepler-band,5094,100,-100,0.23024055,0.046666667,-0.053333333,0.81,0.05,-0.05
1573,Kepler-156,c,Transit,2,2.17E-06,4.50E-05,-4.50E-05,19h21m11.16s,290.296515,+37d44m58.2s,37.74949,0.063881772,84.35666667,-48.76666667,0.690259067,Kepler-band,5094,100,-100,0.243986254,0.053333333,-0.056666667,0.81,0.05,-0.05
1574,Kepler-1560,b,Transit,1,4.03E-07,1.31E-05,-1.31E-05,19h31m08.31s,292.784608,+43d12m57.5s,43.215984,0.061881016,103.61,-55.05,0.65134715,Kepler-band,5815,103.32,-136.29,0.257731959,0.06,-0.06,1.02,0.2,-0.1
1575,Kepler-1561,b,Transit,1,1.25E-07,5.10E-06,-5.10E-06,19h47m41.66s,296.923604,+43d33m59.3s,43.566467,0.116489874,241.47,-143.29,0.715440415,Kepler-band,5957,196.63,-233.87,0.270618557,0.12,-0.09,1.11,0.27,-0.15
1576,Kepler-1562,b,Transit,1,8.79E-06,0.0007141,-0.0007141,19h37m49.37s,294.455709,+46d44m37.0s,46.743614,0.154386539,367.19,-136.34,0.763678756,Kepler-band,5760,63.34,-73.97,0.257731959,0.06,-0.05,1.05,0.29,-0.11
1577,Kepler-1563,b,Transit,1,4.58E-07,2.98E-05,-2.98E-05,19h14m17.66s,288.573588,+51d28m21.9s,51.472755,0.063999463,85.44,-49.91,0.659740933,Kepler-band,5765,100.22,-106.69,0.25257732,0.05,-0.05,0.99,0.15,-0.08
1578,Kepler-1564,b,Transit,1,2.46E-06,0.0001919,-0.0001919,19h22m20.67s,290.586124,+46d38m33.7s,46.642689,0.102249202,109.15,-56.91,0.733367876,Kepler-band,5528,77.11,-90.36,0.234536082,0.04,-0.05,0.9,0.11,-0.05
1579,Kepler-1565,b,Transit,1,1.98E-07,6.86E-06,-6.86E-06,19h51m48.71s,297.952967,+40d48m24.5s,40.806808,0.076945529,35.4,-60.31,0.750207254,Kepler-band,4940,81.88,-52.6,0.190721649,0.04,-0.06,0.73,0.04,-0.06
1580,Kepler-1566,b,Transit,1,6.15E-08,1.35E-06,-1.35E-06,18h54m21.03s,283.587614,+40d34m29.7s,40.574927,0.059762569,37.54,-34.41,0.69746114,Kepler-band,5254,97.81,-89.64,0.211340206,0.04,-0.05,0.81,0.06,-0.05
1581,Kepler-1567,b,Transit,1,2.11E-05,0.001785,-0.001785,19h06m46.85s,286.6952,+40d17m30.5s,40.291819,0.143911995,172.01,-109.09,0.767979275,Kepler-band,5655,149.03,-167.77,0.239690722,0.06,-0.06,0.93,0.13,-0.07
1582,Kepler-1568,b,Transit,1,2.85E-06,0.0002521,-0.0002521,19h16m43.84s,289.182664,+47d52m24.2s,47.873383,0.103543809,134.46,-97.28,0.679585492,Kepler-band,5956,69.05,-55.35,0.275773196,0.04,-0.04,1.19,0.18,-0.13
1583,Kepler-1569,b,Transit,1,7.81E-07,3.62E-05,-3.62E-05,19h28m49.13s,292.204706,+37d13m16.4s,37.22122,0.12319829,446.47,-196.06,0.679274611,Kepler-band,6319,179.66,-219.91,0.317010309,0.21,-0.13,1.4,0.61,-0.25
1584,Kepler-157,b,Transit,3,2.25E-07,6.00E-06,-6.00E-06,19h24m23.33s,291.097225,+38d52m32.2s,38.875609,0.105927062,356.555,-158.855,0.681450777,Kepler-band,5774,125,-125,0.295747423,0.18,-0.115,1.04,0.2,-0.2
1585,Kepler-157,c,Transit,3,1.84E-06,4.90E-05,-4.90E-05,19h24m23.33s,291.097225,+38d52m32.2s,38.875609,0.088655834,266.64,-121.65,0.681450777,Kepler-band,5774,125,-125,0.274484536,0.15,-0.1,1.04,0.2,-0.2
1586,Kepler-157,d,Transit,3,9.50E-07,2.39E-05,-2.39E-05,19h24m23.33s,291.097225,+38d52m32.2s,38.875609,0.071384605,176.725,-84.445,0.681450777,Kepler-band,5774,125,-125,0.253221649,0.12,-0.085,1.04,0.2,-0.2
1587,Kepler-1570,b,Transit,1,3.62E-06,0.0003047,-0.0003047,19h59m26.84s,299.861833,+45d49m38.5s,45.827354,0.054113377,86.81,-47.24,0.679326425,Kepler-band,5550,289.64,-239.62,0.231958763,0.09,-0.07,0.89,0.15,-0.08
1588,Kepler-1571,b,Transit,1,4.51E-07,1.60E-05,-1.60E-05,20h03m44.50s,300.935406,+45d35m47.6s,45.596546,0.094010797,358.23,-184.82,0.669274611,Kepler-band,6297,339.05,-313.54,0.31185567,0.25,-0.16,1.39,0.62,-0.3
1589,Kepler-1572,b,Transit,1,7.40E-07,2.92E-05,-2.92E-05,18h47m35.35s,281.897275,+46d43m21.5s,46.722633,0.070237113,118.26,-45.84,0.678756477,Kepler-band,5618,62.91,-70.62,0.244845361,0.04,-0.04,0.95,0.19,-0.07
1590,Kepler-1573,b,Transit,1,3.46E-07,1.50E-05,-1.50E-05,19h31m57.20s,292.988348,+49d29m05.9s,49.48497,0.138498186,214.48,-104.59,0.742487047,Kepler-band,5808,84.07,-98.49,0.255154639,0.05,-0.05,1,0.18,-0.08
1591,Kepler-1574,b,Transit,1,9.39E-07,6.01E-05,-6.01E-05,19h28m38.08s,292.158664,+49d38m15.9s,49.63776,0.149678879,269.79,-126.68,0.74134715,Kepler-band,5892,85.09,-107.29,0.268041237,0.06,-0.06,1.08,0.23,-0.1
1592,Kepler-1575,b,Transit,1,3.37E-07,1.30E-05,-1.30E-05,19h34m58.38s,293.74325,+45d45m41.7s,45.761597,0.137321271,174.83,-99.55,0.755129534,Kepler-band,5667,140.13,-92.37,0.239690722,0.06,-0.06,0.92,0.14,-0.07
1593,Kepler-1576,b,Transit,1,9.44E-07,5.94E-05,-5.94E-05,19h16m17.75s,289.073975,+40d21m57.7s,40.366015,0.063057931,141.12,-63.06,0.649326425,Kepler-band,5876,104.99,-147.58,0.265463918,0.07,-0.07,1.06,0.28,-0.11
1594,Kepler-1577,b,Transit,1,8.51E-07,3.67E-05,-3.67E-05,19h31m49.27s,292.955275,+47d34m23.2s,47.573105,0.063528697,23.93,-26.31,0.736062176,Kepler-band,4862,84.27,-75.08,0.195876289,0.04,-0.04,0.74,0.03,-0.03
1595,Kepler-1578,b,Transit,1,1.86E-07,6.95E-06,-6.95E-06,19h13m12.48s,288.302,+47d46m32.0s,47.775555,0.119196779,102.56,-89.24,0.752279793,Kepler-band,5545,73.2,-74.33,0.226804124,0.05,-0.07,0.86,0.09,-0.07
1596,Kepler-1579,b,Transit,1,1.04E-07,2.93E-06,-2.93E-06,19h33m09.12s,293.288009,+43d30m54.0s,43.514988,0.054466451,18.25,-20.59,0.744559585,Kepler-band,4584,61.63,-74.2,0.18814433,0.03,-0.04,0.7,0.02,-0.03
1597,Kepler-158,b,Transit,2,2.28E-06,6.40E-05,-6.40E-05,18h56m07.74s,284.032244,+39d46m52.9s,39.781348,0.070394035,51.97333333,-55.17666667,0.703471503,Kepler-band,4623,200,-200,0.25,0.056666667,-0.063333333,0.62,0.08,-0.08
1598,Kepler-158,c,Transit,2,3.90E-06,0.00014,-0.00014,18h56m07.74s,284.032244,+39d46m52.9s,39.781348,0.086321619,85.69666667,-89.76333333,0.703471503,Kepler-band,4623,200,-200,0.31185567,0.083333333,-0.086666667,0.62,0.08,-0.08
1599,Kepler-1580,b,Transit,1,7.75E-06,0.0008525,-0.0008525,19h03m52.49s,285.968722,+41d21m48.8s,41.363559,0.102249202,119.42,-124.35,0.606787565,Kepler-band,6228,75.22,-81.47,0.37371134,0.11,-0.11,2.15,0.3,-0.3
1600,Kepler-1581,b,Transit,1,8.48E-07,4.25E-05,-4.25E-05,19h09m29.10s,287.371261,+39d36m12.9s,39.603581,0.051759547,74.96,-50.32,0.598445596,Kepler-band,6022,81.89,-66.79,0.283505155,0.06,-0.04,1.23,0.2,-0.14
1601,Kepler-1582,b,Transit,1,6.50E-07,8.84E-05,-8.84E-05,19h17m30.40s,289.37665,+41d09m31.0s,41.158613,0.012803659,10.54,-10.64,0.839792746,Kepler-band,3208,24.62,-23.86,0.067010309,0.03,-0.03,0.3,0.02,-0.03
1602,Kepler-1583,b,Transit,1,1.27E-06,8.85E-05,-8.85E-05,19h05m32.86s,286.386934,+47d00m59.9s,47.016628,0.041638077,48.11,-27.03,0.624196891,Kepler-band,5645,83.87,-81.55,0.237113402,0.05,-0.06,0.91,0.12,-0.07
1603,Kepler-1584,b,Transit,1,1.82E-06,0.000157,-0.000157,19h11m03.04s,287.762683,+43d16m27.9s,43.274429,0.155563454,319.85,-149.19,0.729222798,Kepler-band,6069,86.35,-93.46,0.278350515,0.09,-0.07,1.13,0.28,-0.12
1604,Kepler-1585,b,Transit,1,4.78E-07,1.74E-05,-1.74E-05,19h44m38.16s,296.159005,+44d33m47.2s,44.563114,0.14897273,166.19,-96.58,0.783160622,Kepler-band,5538,111.3,-154.22,0.237113402,0.05,-0.05,0.91,0.12,-0.06
1605,Kepler-1586,b,Transit,1,2.13E-06,0.0001365,-0.0001365,19h52m48.63s,298.202609,+44d55m33.0s,44.925827,0.10130767,335.34,-189.39,0.634507772,Kepler-band,6681,268,-299.6,0.368556701,0.23,-0.19,1.75,0.69,-0.37
1606,Kepler-1587,b,Transit,1,1.28E-06,0.0001376,-0.0001376,19h30m42.65s,292.677726,+49d39m50.1s,49.66391,0.106368405,146.69,-113.5,0.686010363,Kepler-band,5933,79.13,-77.98,0.273195876,0.06,-0.04,1.22,0.19,-0.15
1607,Kepler-1588,b,Transit,1,1.06E-06,9.46E-05,-9.46E-05,19h12m55.85s,288.232715,+48d00m07.8s,48.002178,0.07706322,78.48,-55.78,0.673989637,Kepler-band,5817,69.45,-56.87,0.242268041,0.04,-0.05,0.99,0.12,-0.08
1608,Kepler-1589,b,Transit,1,1.23E-07,7.84E-06,-7.84E-06,19h37m46.03s,294.441792,+40d34m18.1s,40.571686,0.166508764,566.41,-221.46,0.732020725,Kepler-band,6166,169.76,-232.41,0.298969072,0.17,-0.11,1.25,0.5,-0.18
1609,Kepler-159,b,Transit,2,1.38E-06,2.20E-05,-2.20E-05,19h48m16.84s,297.07017,+40d52m07.6s,40.868784,0.146187364,464.4733333,-186.54,0.728082902,Kepler-band,4625,100,-100,0.292955327,0.146666667,-0.096666667,0.66,0.03,-0.03
1610,Kepler-159,c,Transit,2,5.96E-06,0.000125,-0.000125,19h48m16.84s,297.07017,+40d52m07.6s,40.868784,0.125865964,362.5366667,-151.62,0.728082902,Kepler-band,4625,100,-100,0.286941581,0.123333333,-0.083333333,0.66,0.03,-0.03
1611,Kepler-1590,b,Transit,1,1.03E-06,4.33E-05,-4.33E-05,19h25m37.87s,291.407812,+48d01m04.4s,48.017891,0.105544564,260.6,-116.7,0.687046632,Kepler-band,6053,122.92,-137,0.280927835,0.1,-0.07,1.16,0.34,-0.14
1612,Kepler-1591,b,Transit,1,1.11E-06,7.83E-05,-7.83E-05,19h46m04.00s,296.516659,+44d36m31.0s,44.608608,0.12790595,344.71,-169.06,0.716891192,Kepler-band,6082,168.06,-232.08,0.278350515,0.13,-0.1,1.16,0.36,-0.17
1613,Kepler-1592,b,Transit,1,4.06E-07,2.33E-05,-2.33E-05,19h35m24.16s,293.850646,+38d23m51.9s,38.397749,0.15838805,605.95,-250.84,0.722953368,Kepler-band,6213,223.89,-246.35,0.298969072,0.2,-0.12,1.28,0.57,-0.23
1614,Kepler-1593,b,Transit,1,2.39E-05,0.001852,-0.001852,20h01m57.16s,300.48818,+44d27m38.4s,44.46067,0.088479296,75.81,-60.18,0.778393782,Kepler-band,4995,243.24,-219.42,0.203608247,0.06,-0.05,0.77,0.07,-0.05
1615,Kepler-1594,b,Transit,1,3.60E-07,1.36E-05,-1.36E-05,19h34m29.54s,293.62309,+47d57m42.9s,47.961914,0.129082865,267.41,-118.27,0.722849741,Kepler-band,5946,94.8,-125.41,0.268041237,0.07,-0.07,1.08,0.26,-0.11
1616,Kepler-1595,b,Transit,1,6.13E-07,3.24E-05,-3.24E-05,19h02m53.45s,285.722721,+43d00m34.1s,43.00948,0.098600766,51.37,-48.97,0.756373057,Kepler-band,5203,61.17,-66.07,0.211340206,0.04,-0.04,0.8,0.05,-0.04
1617,Kepler-1596,b,Transit,1,9.08E-06,0.001476,-0.001476,19h02m13.80s,285.557511,+49d19m48.3s,49.330074,0.136850505,147,-99.76,0.752331606,Kepler-band,5706,76.54,-66.32,0.239690722,0.05,-0.07,0.92,0.11,-0.07
